customer_id,birth,price_first_item_purchased,gender,revenue,data_source
61d35720b0,12/26/1980,117.0,M,250.0,last_year_customers
61d89d22d4,4/26/1975,44.0,F,167.0,last_year_customers
61db80f776,12/30/1975,102.0,M,290.0,last_year_customers
61de158fbf,12/10/1991,117.0,F,240.0,last_year_customers
61e04d55b6,4/3/1970,10.0,F,152.0,last_year_customers
61e08aeb64,5/7/1982,57.0,F,210.0,last_year_customers
61e2c0214c,1/21/1985,57.0,F,271.0,last_year_customers
61e3538f2a,10/3/1988,57.0,M,122.0,last_year_customers
61e46443fa,4/8/1989,22.0,M,204.0,last_year_customers
61eace3cd6,1/12/1953,22.0,M,70.0,last_year_customers
61eb1955ce,3/2/1953,15.5,M,64.0,last_year_customers
61ebb1fc78,6/12/1955,57.0,F,116.0,last_year_customers
61ebb1fc78a,6/12/1955,22.0,F,,new_customers
61ec49406f,4/22/1991,10.0,F,196.0,last_year_customers
61ec8420a6,3/13/1980,78.0,M,203.0,last_year_customers
61ec8420a6a,3/13/1980,44.0,M,,new_customers
61ec95b7b1,4/3/1973,15.5,M,160.0,last_year_customers
61ed46161b,3/19/1992,44.0,F,170.0,last_year_customers
61ed8a6162,1/26/1962,10.0,F,108.0,last_year_customers
61ed8a6162a,1/26/1962,28.0,M,,new_customers
61ee211a19,9/15/1978,102.0,M,242.0,last_year_customers
61ef6acc4a,2/1/1987,44.0,M,183.0,last_year_customers
61f21176b0,8/17/1943,102.0,F,467.0,last_year_customers
61f363f6b4,11/16/1988,22.0,F,46.0,last_year_customers
61f50e6c4c,10/1/1966,15.5,M,69.0,last_year_customers
61f7b92a1a,2/26/1990,22.0,F,234.0,last_year_customers
61fad3067e,3/19/1992,78.0,M,232.0,last_year_customers
61fb50cad7,6/9/1988,22.0,F,124.0,last_year_customers
61ff4de81f,11/8/1987,42.0,M,207.0,last_year_customers
61ff64ab03,3/29/1982,57.0,F,280.0,last_year_customers
6201675d6e,5/16/1988,15.5,F,122.0,last_year_customers
62047d76b5,8/5/1987,22.0,F,244.0,last_year_customers
62062dd1ef,2/23/1984,15.5,F,178.0,last_year_customers
620dbee373,1/9/1992,42.0,F,198.0,last_year_customers
620f13c21f,12/2/1976,15.5,M,148.0,last_year_customers
621453e263,10/5/1990,42.0,F,200.0,last_year_customers
6215e5f22e,12/29/1993,117.0,F,270.0,last_year_customers
6219bb3f62,1/12/1962,57.0,F,299.0,last_year_customers
621cc723ec,1/5/1986,28.0,M,77.0,last_year_customers
621cc723eca,1/5/1986,42.0,M,,new_customers
621d688c56,8/5/1979,15.5,F,164.0,last_year_customers
621eaeb52c,9/23/1981,10.0,M,128.0,last_year_customers
621f5f167c,1/25/1986,28.0,F,91.0,last_year_customers
6225be8081,8/31/1993,44.0,M,96.0,last_year_customers
6225be8081a,8/31/1993,44.0,F,,new_customers
6228dcc13d,12/30/1899,22.0,F,75.0,last_year_customers
622d22a4dd,12/30/1899,22.0,F,141.0,last_year_customers
622d22a4dda,12/30/1899,57.0,F,,new_customers
62342b28fa,12/30/1899,102.0,F,158.0,last_year_customers
62342b28faa,12/30/1899,78.0,F,,new_customers
6238721b08,12/20/1954,22.0,F,264.0,last_year_customers
6238d8acd9,12/30/1899,102.0,F,214.0,last_year_customers
6239d12d39,2/20/1966,10.0,F,154.0,last_year_customers
6239d12d39a,2/20/1966,22.0,M,,new_customers
6239dca1fc,12/30/1899,44.0,F,155.0,last_year_customers
623a9f7780,9/26/1986,22.0,F,201.0,last_year_customers
623b375caa,4/27/1977,15.5,F,124.0,last_year_customers
623d4c19c7,12/1/1965,44.0,F,272.0,last_year_customers
623efef152,12/30/1899,22.0,F,141.0,last_year_customers
623f1309ae,6/25/1992,28.0,F,211.0,last_year_customers
623ff528c5,1/20/1949,15.5,F,67.0,last_year_customers
624413c7cb,10/6/1988,63.5,F,203.5,last_year_customers
624413c7cba,10/6/1988,28.0,F,,new_customers
6244557091,6/30/1987,22.0,F,72.0,last_year_customers
62450b0473,12/30/1899,10.0,F,123.0,last_year_customers
62468000f0,7/9/1949,28.0,F,121.0,last_year_customers
624ba4cdf3,8/31/1992,78.0,F,252.0,last_year_customers
625239b6ff,7/2/1970,15.5,M,169.0,last_year_customers
6258e6f1d0,8/23/1984,22.0,F,230.0,last_year_customers
6258e6f1d0a,8/23/1984,57.0,F,,new_customers
625ae6fbf6,9/12/1988,22.0,M,212.0,last_year_customers
625bd57c50,5/8/1981,22.0,F,191.0,last_year_customers
6261616c94,12/30/1899,44.0,M,92.0,last_year_customers
62648fb4ea,6/26/1966,10.0,F,159.0,last_year_customers
62648fb4eaa,6/26/1966,57.0,F,,new_customers
6269db37ef,12/16/1976,78.0,M,221.0,last_year_customers
626a9cca62,3/15/1988,102.0,M,278.0,last_year_customers
627083a30f,9/15/1993,102.0,M,136.0,last_year_customers
627083a30fa,9/15/1993,15.5,F,,new_customers
6270d00ccc,3/1/1956,117.0,F,335.0,last_year_customers
6270d00ccca,3/1/1956,44.0,F,,new_customers
62714ece4d,12/30/1899,44.0,F,89.0,last_year_customers
6271ec8f8e,2/27/1983,10.0,F,181.0,last_year_customers
627642c565,6/2/1989,44.0,F,233.0,last_year_customers
6276f76419,10/4/1986,22.0,M,79.0,last_year_customers
62778f3cb3,7/19/1985,28.0,M,145.0,last_year_customers
6277d22d2d,9/9/1985,44.0,F,278.0,last_year_customers
627cd16dd4,12/30/1899,57.0,F,187.0,last_year_customers
6283252cb5,9/22/1969,57.0,M,245.0,last_year_customers
628924e80e,7/16/1994,42.0,M,159.0,last_year_customers
628bb5e740,11/19/1992,57.0,F,240.0,last_year_customers
628fe14b36,4/30/1991,44.0,F,253.0,last_year_customers
62906607bd,12/30/1899,22.0,F,145.0,last_year_customers
62934c6d20,7/12/1981,22.0,M,150.0,last_year_customers
6295dfd3ef,5/12/1966,117.0,M,303.0,last_year_customers
6296cebd7b,2/27/1980,42.0,F,220.0,last_year_customers
629e262e39,2/27/1992,22.0,F,160.0,last_year_customers
629e796307,3/19/1972,22.0,F,171.0,last_year_customers
62a3d46649,6/12/1991,15.5,F,211.0,last_year_customers
62a52c410f,7/24/1971,22.0,F,151.0,last_year_customers
62a52c410fa,7/24/1971,15.5,F,,new_customers
62a6015e32,12/30/1899,15.5,F,138.0,last_year_customers
62a9254061,3/16/1963,18.75,F,165.0,last_year_customers
62a9591ad8,12/30/1899,42.0,F,91.0,last_year_customers
62a9591ad8a,12/30/1899,44.0,F,,new_customers
62ab5014d9,8/17/1967,15.5,F,185.0,last_year_customers
62ad96b9d1,9/26/1984,44.0,F,153.0,last_year_customers
62ad96b9d1a,9/26/1984,10.0,F,,new_customers
62b07358ea,2/17/1986,28.0,M,105.0,last_year_customers
62b201af19,9/17/1980,44.0,F,161.0,last_year_customers
62b201af19a,9/17/1980,42.0,M,,new_customers
62b7227431,9/2/1992,28.0,F,115.0,last_year_customers
62ba279f95,10/13/1960,44.0,F,311.0,last_year_customers
62bd93f493,12/31/1972,12.75,F,141.0,last_year_customers
62c53c6ee3,1/10/1952,42.0,M,106.0,last_year_customers
62c6163183,1/13/1981,102.0,F,205.0,last_year_customers
62cbbe3789,7/13/1979,42.0,F,71.0,last_year_customers
62cc9e4cf3,2/6/1978,57.0,M,92.0,last_year_customers
62cdadf59e,11/26/1988,57.0,F,255.0,last_year_customers
62cdd3da29,2/11/1945,44.0,M,246.0,last_year_customers
62ce17b039,10/23/1971,42.0,M,198.0,last_year_customers
62ce4954e4,12/28/1984,102.0,F,171.0,last_year_customers
62d1606797,12/24/1981,22.0,F,202.0,last_year_customers
62d23d1488,12/30/1899,22.0,F,142.0,last_year_customers
62e07be310,3/14/1979,22.0,F,151.0,last_year_customers
62e55b1aa2,10/3/1957,10.0,M,83.0,last_year_customers
62eaacf2cb,2/3/1968,28.0,F,75.0,last_year_customers
62ed454e23,6/18/1989,42.0,M,192.0,last_year_customers
62f0f59e5f,12/30/1899,10.0,M,121.0,last_year_customers
62f3b6a828,3/7/1989,22.0,M,151.0,last_year_customers
62f54c461f,4/29/1983,102.0,F,245.0,last_year_customers
62f54c461fa,4/29/1983,15.5,F,,new_customers
62f88e8b85,4/5/1965,15.5,M,161.0,last_year_customers
62fa15dccb,11/6/1976,42.0,M,176.0,last_year_customers
62fab45f90,12/30/1899,15.5,F,118.0,last_year_customers
62fab45f90a,12/30/1899,28.0,F,,new_customers
62fbc50e1e,2/21/1954,42.0,F,249.0,last_year_customers
62fbc50e1ea,2/21/1954,15.5,M,,new_customers
6301cb3019,7/4/1956,15.5,F,231.0,last_year_customers
6302824361,12/21/1981,42.0,F,92.0,last_year_customers
6302824361a,12/21/1981,78.0,F,,new_customers
6306a77f2e,12/30/1899,28.0,F,171.0,last_year_customers
63091fb450,7/12/1988,57.0,F,292.0,last_year_customers
630a116c5c,4/13/1979,44.0,M,162.0,last_year_customers
630c28b17d,8/10/1977,10.0,M,152.0,last_year_customers
630e0afb57,3/30/1965,22.0,F,143.0,last_year_customers
630fcc9fd1,12/30/1899,15.5,F,132.0,last_year_customers
630fcc9fd1a,12/30/1899,102.0,F,,new_customers
6310d4bf0f,5/13/1983,42.0,M,198.0,last_year_customers
6311b404f0,1/4/1983,15.5,F,149.0,last_year_customers
6312d22d2d,10/12/1983,10.0,F,208.0,last_year_customers
6314d82a9c,1/5/1966,42.0,F,118.0,last_year_customers
63153c7233,6/11/1975,57.0,M,121.0,last_year_customers
6315d934e2,9/21/1981,39.5,M,191.5,last_year_customers
63180878d6,3/20/1980,44.0,M,188.0,last_year_customers
631938c2d1,12/30/1899,22.0,F,112.0,last_year_customers
631edab186,12/30/1899,42.0,F,171.0,last_year_customers
63226d4027,4/16/1993,57.0,F,197.0,last_year_customers
63240b4cd8,7/16/1945,57.0,M,298.0,last_year_customers
632732fd52,2/3/1973,44.0,F,83.0,last_year_customers
63278e3c91,10/6/1986,10.0,F,162.0,last_year_customers
632a764ba5,4/14/1986,15.5,F,182.0,last_year_customers
632fb7b627,7/13/1985,15.5,F,233.0,last_year_customers
63303874ed,4/15/1987,22.0,F,153.0,last_year_customers
63389e857e,9/28/1951,42.0,F,261.0,last_year_customers
633c0a462d,12/30/1899,44.0,M,75.0,last_year_customers
633f528d37,1/14/1949,50.5,F,212.0,last_year_customers
633f528d37a,1/14/1949,102.0,F,,new_customers
6346abaaf2,9/1/1985,10.0,F,135.0,last_year_customers
6349e89312,10/3/1987,42.0,F,94.0,last_year_customers
634aa9ea80,11/26/1981,42.0,F,224.0,last_year_customers
634b270487,11/29/1970,117.0,F,228.0,last_year_customers
634b974b4c,6/10/1977,57.0,F,220.0,last_year_customers
634dce082c,2/1/1948,42.0,F,199.0,last_year_customers
63546bd441,11/28/1970,102.0,F,187.0,last_year_customers
6355d8b606,12/17/1961,28.0,M,158.0,last_year_customers
6355d8b606a,12/17/1961,57.0,F,,new_customers
6357fca1b2,12/30/1899,44.0,F,162.0,last_year_customers
635c9197ae,4/14/1990,28.0,F,215.0,last_year_customers
635cfa9493,1/10/1981,15.5,F,147.0,last_year_customers
635de1ab70,7/12/1985,28.0,F,165.0,last_year_customers
635de1ab70a,7/12/1985,57.0,F,,new_customers
63639d6783,8/6/1981,102.0,F,171.0,last_year_customers
6363ae73d4,5/29/1992,44.0,F,183.0,last_year_customers
6366149425,9/11/1990,42.0,F,258.0,last_year_customers
6366149425a,9/11/1990,44.0,M,,new_customers
63670e36d0,1/9/1991,31.5,F,194.8,last_year_customers
636a35a366,1/23/1988,15.5,F,167.0,last_year_customers
636c46dd4e,3/25/1964,78.0,F,229.0,last_year_customers
636e5bb9a6,2/17/1986,44.0,M,200.0,last_year_customers
636f3ac822,7/25/1964,44.0,F,264.0,last_year_customers
6370422e5d,1/28/1949,44.0,M,133.0,last_year_customers
6373db44ef,6/28/1969,15.5,M,135.0,last_year_customers
6373db44efa,6/28/1969,57.0,F,,new_customers
637455e1d6,3/26/1987,57.0,F,295.0,last_year_customers
637455e1d6a,3/26/1987,22.0,F,,new_customers
6377034637,12/30/1899,102.0,F,229.0,last_year_customers
63770844f1,12/30/1899,117.0,F,178.0,last_year_customers
63775092f7,1/30/1949,36.0,F,157.5,last_year_customers
63775092f7a,1/30/1949,44.0,F,,new_customers
637960f303,6/20/1984,28.0,F,161.0,last_year_customers
637960f303a,6/20/1984,117.0,F,,new_customers
638084ff7b,12/30/1899,44.0,M,178.0,last_year_customers
6382392995,12/30/1899,57.0,M,107.0,last_year_customers
6382392995a,12/30/1899,28.0,M,,new_customers
638b7b5046,7/11/1994,22.0,M,136.0,last_year_customers
638ea8bc01,2/23/1972,28.0,F,88.0,last_year_customers
6391d849c5,1/31/1984,15.5,F,66.0,last_year_customers
63939041c3,11/13/1967,15.5,M,159.0,last_year_customers
6394f2daf9,12/30/1945,44.0,M,257.0,last_year_customers
6395688b0c,3/31/1961,78.0,F,301.0,last_year_customers
6397c9181a,2/11/1986,28.0,F,253.0,last_year_customers
6397c9181aa,2/11/1986,28.0,F,,new_customers
6398272e19,1/17/1983,44.0,M,191.0,last_year_customers
6398ca62d2,10/13/1972,78.0,F,227.0,last_year_customers
6398ca62d2a,10/13/1972,15.5,F,,new_customers
6399c1d2ee,5/8/1988,22.0,M,214.0,last_year_customers
639b60e84a,11/14/1973,57.0,M,179.0,last_year_customers
639b60e84aa,11/14/1973,10.0,M,,new_customers
63a0889b2e,8/6/1992,10.0,F,126.0,last_year_customers
63a0889b2ea,8/6/1992,44.0,F,,new_customers
63a2a3ab64,9/24/1988,44.0,F,198.0,last_year_customers
63a2a3ab64a,9/24/1988,42.0,M,,new_customers
63a3bddad2,8/18/1991,44.0,F,184.0,last_year_customers
63a42476c4,2/25/1978,10.0,F,107.0,last_year_customers
63a7fa1c0c,7/24/1957,57.0,M,123.0,last_year_customers
63b5c2da80,10/14/1991,28.0,M,181.0,last_year_customers
63b724fcba,7/4/1993,57.0,F,125.0,last_year_customers
63bd0f9378,3/22/1989,22.0,F,244.0,last_year_customers
63c05ea1e4,12/9/1966,117.0,F,336.0,last_year_customers
63c3015521,8/31/1955,15.5,F,279.0,last_year_customers
63c56253b9,8/29/1979,102.0,F,241.0,last_year_customers
63ca2f2b0b,4/20/1990,22.0,M,154.0,last_year_customers
63ca2f2b0ba,4/20/1990,44.0,F,,new_customers
63d0a2dc0b,5/11/1995,44.0,F,102.0,last_year_customers
63d146c460,11/28/1984,15.5,F,134.0,last_year_customers
63d3151aa5,1/3/1965,44.0,F,108.0,last_year_customers
63d3151aa5a,1/3/1965,22.0,F,,new_customers
63d4ffba83,12/10/1993,42.0,F,106.0,last_year_customers
63d5331133,10/18/1941,42.0,F,115.0,last_year_customers
63d7e39163,5/25/1988,117.0,M,277.0,last_year_customers
63de20be94,10/29/1955,57.0,F,346.0,last_year_customers
63e0bc0bc9,8/24/1976,15.5,M,107.0,last_year_customers
63e0bdf67f,5/21/1984,44.0,F,107.0,last_year_customers
63e0bdf67fa,5/21/1984,22.0,F,,new_customers
63e2b6d5e3,1/4/1962,15.5,F,177.0,last_year_customers
63e330b918,12/1/1959,28.0,F,280.0,last_year_customers
63e34f0068,4/1/1950,15.5,M,192.0,last_year_customers
63e388325e,7/13/1982,42.0,F,95.0,last_year_customers
63e4b54027,8/29/1967,15.5,F,146.0,last_year_customers
63e4b54027a,8/29/1967,15.5,F,,new_customers
63e7bb17f5,2/2/1970,42.0,F,199.0,last_year_customers
63e8ffeb67,2/26/1974,78.0,F,132.0,last_year_customers
63f23d3618,9/15/1985,15.5,F,174.0,last_year_customers
63f3d3610e,1/11/1991,78.0,M,214.0,last_year_customers
63f43f5dcd,8/12/1977,22.0,F,165.0,last_year_customers
63fbb70653,2/2/1964,42.0,F,170.0,last_year_customers
63ff0a9f04,7/9/1964,22.0,F,241.0,last_year_customers
6404946b58,6/12/1990,102.0,M,340.0,last_year_customers
6404e7712d,1/26/1988,15.5,M,64.0,last_year_customers
6406e81eb8,9/28/1956,42.0,F,225.0,last_year_customers
6406e81eb8a,9/28/1956,44.0,F,,new_customers
64079abafa,12/30/1899,28.0,F,77.0,last_year_customers
64083d612d,8/8/1980,10.0,F,182.0,last_year_customers
641b876942,11/18/1994,44.0,F,181.0,last_year_customers
641b876942a,11/18/1994,44.0,M,,new_customers
641dd0f5c7,12/30/1899,42.0,F,144.0,last_year_customers
641f0bf309,2/22/1992,22.0,F,152.0,last_year_customers
641ffc351d,6/8/1981,28.0,F,199.0,last_year_customers
6424281c42,10/12/1974,15.5,F,118.0,last_year_customers
642f4a80df,4/19/1973,15.5,F,153.0,last_year_customers
642f85da8c,11/15/1972,42.0,F,213.0,last_year_customers
642f85da8ca,11/15/1972,57.0,F,,new_customers
6430f52dd4,2/13/1960,32.0,M,207.5,last_year_customers
6438eeb95b,1/18/1980,44.0,F,96.0,last_year_customers
6438eeb95ba,1/18/1980,44.0,F,,new_customers
643dec6e93,4/9/1969,102.0,F,228.0,last_year_customers
643edb12e7,12/30/1899,42.0,F,158.0,last_year_customers
644285b43c,12/28/1958,63.333333333333336,M,203.0,last_year_customers
644285b43ca,12/28/1958,67.66666666666667,F,,new_customers
6444d60441,5/10/1990,57.0,M,226.0,last_year_customers
64451d561d,4/7/1990,78.0,F,177.0,last_year_customers
64496ca622,2/13/1986,57.0,F,343.0,last_year_customers
64500dd4b2,3/13/1990,15.5,F,223.0,last_year_customers
64500dd4b2a,3/13/1990,10.0,F,,new_customers
6454313daf,12/20/1994,22.0,M,71.0,last_year_customers
6456fadb47,4/21/1989,28.0,F,206.0,last_year_customers
645746535e,8/6/1978,44.0,F,195.0,last_year_customers
645bb9a69f,2/10/1980,44.0,M,188.0,last_year_customers
645cb24eb4,6/26/1990,57.0,F,231.0,last_year_customers
645cb24eb4a,6/26/1990,10.0,F,,new_customers
645d474e45,12/30/1899,57.0,F,184.0,last_year_customers
645d474e45a,12/30/1899,57.0,M,,new_customers
646120d281,9/7/1988,44.0,F,110.0,last_year_customers
6463986e9f,12/30/1899,10.0,M,142.0,last_year_customers
64655d324c,4/8/1986,44.0,F,234.0,last_year_customers
6467c32398,4/24/1948,15.5,F,248.0,last_year_customers
6469220975,10/5/1977,15.5,F,98.0,last_year_customers
646ac21ba7,10/10/1988,15.5,F,155.0,last_year_customers
646ac21ba7a,10/10/1988,22.0,F,,new_customers
646d7f303c,2/4/1948,28.0,M,175.0,last_year_customers
646eb92052,8/25/1958,58.75,M,202.0,last_year_customers
646f899afc,1/29/1977,44.0,F,178.0,last_year_customers
647523e024,12/30/1899,57.0,F,190.0,last_year_customers
6477e25bfb,11/10/1972,28.0,F,193.0,last_year_customers
647a85e7c0,8/7/1988,44.0,M,235.0,last_year_customers
6480960af4,9/29/1977,15.5,M,63.0,last_year_customers
64849b5d2f,9/22/1990,117.0,F,346.0,last_year_customers
64849b5d2fa,9/22/1990,22.0,F,,new_customers
6488116ac8,10/5/1973,44.0,M,172.0,last_year_customers
649226e383,7/29/1993,44.0,F,151.0,last_year_customers
649226e383a,7/29/1993,44.0,F,,new_customers
64954b2078,7/2/1972,57.0,F,222.0,last_year_customers
64954b2078a,7/2/1972,57.0,F,,new_customers
64970f6473,12/30/1899,28.0,F,151.0,last_year_customers
6498412681,7/20/1982,57.0,M,252.0,last_year_customers
649841c5f2,9/1/1985,15.5,M,200.0,last_year_customers
64994418d8,11/24/1977,42.0,F,166.0,last_year_customers
649d8b72b9,12/26/1960,44.0,M,199.0,last_year_customers
649d8b72b9a,12/26/1960,44.0,F,,new_customers
649dbcf496,12/30/1899,15.5,F,65.0,last_year_customers
649e9bfbdc,10/24/1980,15.5,M,39.0,last_year_customers
649f4c5f2d,7/21/1989,102.0,F,301.0,last_year_customers
64a09a97c0,3/11/1987,15.5,M,167.0,last_year_customers
64a09a97c0a,3/11/1987,28.0,F,,new_customers
64a192a9f7,4/30/1988,44.0,M,104.0,last_year_customers
64a6393fd8,9/27/1985,42.0,F,210.0,last_year_customers
64a774c1f2,2/13/1987,22.0,F,170.0,last_year_customers
64a79957b3,12/30/1899,22.0,F,163.0,last_year_customers
64a93f2b84,12/3/1977,102.0,F,143.0,last_year_customers
64abbde3f4,3/28/1981,28.0,M,91.0,last_year_customers
64b4efebb8,5/9/1961,44.0,M,211.0,last_year_customers
64b883b7ac,7/15/1994,42.0,M,160.0,last_year_customers
64bb551df9,1/30/1950,44.0,F,276.0,last_year_customers
64bf822606,3/1/1989,22.0,F,160.0,last_year_customers
64bf822606a,3/1/1989,22.0,M,,new_customers
64c46f1d0e,5/22/1986,42.0,F,219.0,last_year_customers
64c786cc8d,9/13/1956,15.5,F,49.0,last_year_customers
64c8164694,9/8/1984,44.0,M,101.0,last_year_customers
64ce998c58,2/16/1976,22.0,F,173.0,last_year_customers
64d577891b,2/1/1986,42.0,F,198.0,last_year_customers
64db9a1344,9/23/1992,28.0,M,92.0,last_year_customers
64e12de5d8,12/30/1899,15.5,F,135.0,last_year_customers
64e1561c95,1/15/1983,22.0,M,84.0,last_year_customers
64e1561c95a,1/15/1983,10.0,F,,new_customers
64e4e0d426,1/8/1994,42.0,F,172.0,last_year_customers
64e58b179e,12/30/1899,15.5,F,64.0,last_year_customers
64e66c837f,1/17/1969,15.5,M,115.0,last_year_customers
64e66c837fa,1/17/1969,117.0,M,,new_customers
64e6777513,12/30/1899,42.0,F,120.0,last_year_customers
64e872de6a,9/18/1964,39.5,F,254.5,last_year_customers
64e872de6aa,9/18/1964,44.0,F,,new_customers
64e889b893,12/18/1984,78.0,F,273.0,last_year_customers
64ef19a256,9/12/1959,22.0,M,228.0,last_year_customers
64f4f44cb7,3/22/1983,57.0,F,267.0,last_year_customers
64f9785988,9/6/1951,42.0,F,309.0,last_year_customers
64fa7a0293,10/25/1984,22.0,M,169.0,last_year_customers
64ffaac0cf,1/29/1991,102.0,M,314.0,last_year_customers
6500b887f9,12/30/1899,25.0,M,141.0,last_year_customers
6504619d56,5/18/1988,57.0,F,277.0,last_year_customers
6504619d56a,5/18/1988,44.0,M,,new_customers
6505b362ef,10/13/1980,44.0,M,170.0,last_year_customers
650623d827,10/17/1990,44.0,F,164.0,last_year_customers
650623d827a,10/17/1990,42.0,M,,new_customers
650ce3cab7,3/8/1987,44.0,F,191.0,last_year_customers
65135dd786,10/21/1992,28.0,F,76.0,last_year_customers
6513c9201a,7/20/1949,42.0,F,311.0,last_year_customers
651756cd8d,5/16/1983,42.0,M,219.0,last_year_customers
651a8a671c,1/3/1961,15.5,M,203.0,last_year_customers
651a8a671ca,1/3/1961,22.0,F,,new_customers
6521d95b4b,12/30/1899,15.5,F,63.0,last_year_customers
652c24f315,12/30/1899,22.0,F,142.0,last_year_customers
652ef765e4,4/6/1964,44.0,M,242.0,last_year_customers
65300ed68e,10/15/1964,10.0,F,173.0,last_year_customers
65312b30fe,1/2/1958,15.5,F,163.0,last_year_customers
65377f3864,11/20/1962,57.0,M,293.0,last_year_customers
653958b0c6,9/5/1986,44.0,F,241.0,last_year_customers
653b5ea311,5/11/1982,102.0,M,220.0,last_year_customers
653c01e97b,7/12/1993,22.0,F,155.0,last_year_customers
653d322bb5,10/9/1984,44.0,F,122.0,last_year_customers
653fb4e7c6,2/6/1991,102.0,F,297.0,last_year_customers
6541bfc24c,11/13/1981,10.0,F,179.0,last_year_customers
65422c66d5,4/4/1978,15.5,M,76.0,last_year_customers
6546c4efdc,12/31/1962,42.0,M,185.0,last_year_customers
6547827357,3/8/1982,27.0,F,149.0,last_year_customers
65493e1562,12/5/1957,32.0,M,160.5,last_year_customers
655084f95a,9/6/1954,44.0,M,94.0,last_year_customers
6550ff98e0,5/29/1957,57.0,F,193.0,last_year_customers
655476e4fd,5/6/1977,15.5,F,142.0,last_year_customers
6557f189e0,11/5/1962,42.0,F,102.0,last_year_customers
65581f6353,5/9/1976,10.0,F,169.0,last_year_customers
6559e6d798,1/1/1979,42.0,F,176.0,last_year_customers
655b9d9c8c,12/3/1979,57.0,F,179.0,last_year_customers
655c6715fe,12/30/1899,102.0,F,226.0,last_year_customers
655e051048,2/1/1948,78.0,F,291.0,last_year_customers
6563ca2f1b,4/1/1985,44.0,F,200.0,last_year_customers
65674d9d54,11/22/1976,42.0,F,202.0,last_year_customers
656aa7fa00,12/31/1983,42.0,M,176.0,last_year_customers
656b1275ab,3/4/1948,42.0,M,154.0,last_year_customers
656ccf707c,9/17/1945,102.0,M,267.0,last_year_customers
656daa2acc,7/20/1983,28.0,M,197.0,last_year_customers
656f5f354d,12/30/1899,44.0,F,167.0,last_year_customers
65714a8308,12/30/1899,42.0,F,163.0,last_year_customers
65742daeb6,3/27/1953,102.0,M,259.0,last_year_customers
6579b8031a,1/8/1978,44.0,F,109.0,last_year_customers
657c9b801e,2/7/1986,117.0,M,204.0,last_year_customers
657e4405f1,10/1/1981,102.0,F,270.0,last_year_customers
6582a4307b,4/10/1987,44.0,M,245.0,last_year_customers
6582b51ef0,6/18/1983,28.0,F,51.0,last_year_customers
6585766c53,9/11/1985,44.0,M,184.0,last_year_customers
6589b4fe4f,1/2/1981,22.0,M,123.0,last_year_customers
658dade382,10/24/1978,102.0,F,326.0,last_year_customers
6590056a95,11/14/1978,42.0,F,110.0,last_year_customers
6593a1651a,3/25/1955,102.0,M,251.0,last_year_customers
6598eb7dfd,7/29/1993,44.0,F,172.0,last_year_customers
659b2b03f4,4/26/1988,102.0,F,245.0,last_year_customers
65a088d86c,9/16/1968,22.0,F,161.0,last_year_customers
65a088d86ca,9/16/1968,10.0,M,,new_customers
65a2fd4e2f,4/30/1988,15.5,F,133.0,last_year_customers
65a2fd4e2fa,4/30/1988,57.0,F,,new_customers
65a46053c1,6/9/1990,22.0,F,232.0,last_year_customers
65a4f27a40,2/10/1970,44.0,M,223.0,last_year_customers
65a6491585,5/13/1987,42.0,F,261.0,last_year_customers
65a979f800,3/30/1962,102.0,M,402.0,last_year_customers
65abda913d,2/9/1957,102.0,F,260.0,last_year_customers
65ace7d10f,2/3/1987,22.0,F,86.0,last_year_customers
65ace7d10fa,2/3/1987,44.0,M,,new_customers
65afba232a,11/5/1980,102.0,F,176.0,last_year_customers
65b10d3eb2,4/1/1962,44.0,M,160.0,last_year_customers
65b6ab18b2,11/19/1986,57.0,F,126.0,last_year_customers
65b81edca6,10/2/1988,15.5,M,73.0,last_year_customers
65b927f1f9,10/31/1970,50.5,F,176.5,last_year_customers
65bab3fe32,7/4/1975,28.0,F,179.0,last_year_customers
65babc9463,3/16/1945,102.0,F,414.0,last_year_customers
65babc9463a,3/16/1945,28.0,F,,new_customers
65bac95136,12/16/1947,42.0,M,253.0,last_year_customers
65bb05d20c,3/8/1967,44.0,F,213.0,last_year_customers
65bf81416b,5/14/1983,44.0,M,178.0,last_year_customers
65bfa419f5,12/22/1989,42.0,F,151.0,last_year_customers
65c01eda77,5/25/1986,22.0,F,156.0,last_year_customers
65c4a18d06,9/28/1994,42.0,M,174.0,last_year_customers
65c614e16e,3/8/1978,22.0,F,74.0,last_year_customers
65cf21f7cf,4/11/1988,15.5,M,73.0,last_year_customers
65d217b654,9/20/1985,57.0,F,332.0,last_year_customers
65d2d7d912,2/3/1962,15.5,F,157.0,last_year_customers
65d3ef9f42,3/30/1977,42.0,F,173.0,last_year_customers
65d76c2553,2/6/1958,32.0,M,228.5,last_year_customers
65d7eedfbf,12/23/1991,42.0,M,176.0,last_year_customers
65dae127eb,3/27/1977,22.0,F,47.0,last_year_customers
65dae127eba,3/27/1977,44.0,M,,new_customers
65de29dc4b,12/30/1899,15.5,M,143.0,last_year_customers
65e10fa467,6/4/1990,44.0,F,255.0,last_year_customers
65ee76500e,9/18/1973,42.0,F,165.0,last_year_customers
65eef52db8,5/14/1968,15.5,M,151.5,last_year_customers
65eef52db8a,5/14/1968,22.0,M,,new_customers
65f1ba286c,8/14/1986,102.0,F,278.0,last_year_customers
